,2013,2014,2015,2016,2017
现金与约当现金(占总资产%),16.471175712253448,18.95421577565577,10.499560304648833,12.090951502848526,11.218692475431954
应收款项(占总资产%),0.7732366686165202,0.8132125630672156,0.6927434476773925,1.0735583252274707,1.544782096445702
存货(占总资产%),33.98530182273508,12.515019512743805,11.029519218955576,9.557129593062088,0.3157255109655873
流动资产(占总资产%),63.59012601705809,39.53665879268548,19.524892322128554,17.3170689595507,19.19776634330023
非流动资产(占总资产%),36.4098739685109,60.463341198844155,80.47510767082682,82.68293103469416,80.80223365060135
应付款项(占总资产%),11.627841286097022,3.3075963030928226,2.059947087939836,3.0291023132468524,1.4289258409343153
流动负债(占总资产%),47.956540068434464,33.01591703837927,29.66229604593469,28.200445208372344,36.502762952804915
非流动负债(占总资产%),18.015448827545182,20.021181158921458,32.19829312086204,36.70171770585615,28.579357807902543
股东权益(占总资产%),34.02801108958934,46.96290179422892,38.139410826158645,35.09783708001636,34.917879233194135
负债占资产比率(%),65.97198889597965,53.03709819730072,61.86058916679672,64.90216291422848,65.08212076070747
长期资金占不动产及设备比率(%),3278.7376301808536,6977.265297858319,7906.500690308798,867.6113288583076,657.4046066738534
流动比率(%),132.59948675859206,119.75029721749941,65.8239412325178,61.407076477201926,52.592638987120125
速动比率(%),44.31202913161727,73.18872121168754,19.06970932178208,18.876508316551437,46.41366613166408
应收款项周转率(次/年),14.975545761113704,18.54748827078498,12.973487311834441,8.466700605539486,12.964075470774718
应收款项周转天数(天),24.03919054993198,19.409636069210755,27.748899675852716,42.51951441417914,27.76904530267715
存货周转率(次/年),0.6850190024941015,0.36158611075619695,0.39337200499070946,0.3717449858671431,1.5155922924560827
存货周转天数(天),525.5328662057645,995.6134622909259,915.1642593109228,968.4057977231598,237.53089893830213
固定资产周转率(次/年),87.19396707049124,35.52277768917877,29.34550821453439,1.9223854190310732,2.5164054077085405
完整生意周期(天),549.5720565704183,1015.0230976416914,942.9131582222902,1010.9253113299006,265.29994414945554
应付款项周转天数(天),178.2550200581232,310.76030610762376,205.36796304500538,245.75485393206012,105.51050471647791
缺钱天数(天),371.31703651229515,704.2627915340677,737.5451951772849,765.1704573978406,159.78943943297764
总资产周转率(次/年),0.25799561542494864,0.1480881511516889,0.09696940379124674,0.07639783641119212,0.16883728209327634
ROA=资产收益率(%),1.0031932383155,0.9973122500960971,0.4956910528251613,0.2200792121501643,-0.5721663637506058
ROE=净资产收益率(%),2.689399811876651,2.364488663856476,1.1761354281299015,0.6035285946392961,-1.634272447433597
税前纯益占实收资本比率(%),12.47397809325496,7.6910477335153935,6.144888196415133,4.54720670888127,-0.3343281790088014
毛利率(%),13.69951536122121,50.05250933145275,52.52077568282222,50.27449717814928,54.486294345387286
营业利润率(%),2.261803845901738,8.473530084722517,8.341862273690099,5.07181524143096,-0.898701229978283
净利率(%),3.8884119641051713,6.734585053706424,5.111829433323847,2.8806995368710826,-3.3888626756845284
营业费用率(%),9.603985805711556,32.3486452986809,41.47541265540102,56.221980623909694,40.91826376694151
经营安全边际率(%),1.9892818704776623,5.647043240046881,5.469328513669241,3.3750339123865847,-0.5817352495808096
EPS=基本每股收益(元),0.05237246593124561,0.05365691413945774,0.028470213577408487,0.01534810913521865,-0.042686065895060986
营收增长率(%),-2.85022947495888,-15.58472992046461,-9.125324589911159,-4.337319755216569,136.41511745172633
净利增长率(%),-83.94532445606005,46.20410927220274,-31.02235220184835,-46.090643628925044,-378.1193715152922
净资本增长率(%),-1.5067688757587803,135.13287808150324,-2.3522087098481137,12.64402068838291,-6.1125602431894634
现金流量比率(%),14.54313466975047,2.855634521268988,2.111204849991815,5.0456904454727916,7.984107556411903
现金流量允当比率(%),-13.581626702831903,-7.248145543178469,1.2500210707130819,22.369271570193533,233.9781817722929
现金再投资比率(%),3.3024424985349707,-1.7425982840849599,-1.0028327243696173,0.171161989986147,-1.6524233881947186
