,2013,2014,2015,2016,2017
现金与约当现金(占总资产%),21.830178168896744,8.434702348173895,9.934577903067787,6.313877511246632,9.938406167422865
应收款项(占总资产%),4.2643350826051485,3.3502828981307005,2.831999230779212,2.70313279821821,2.1438755918780488
存货(占总资产%),8.463990166024402,8.114490448059172,6.950905492236012,5.366146837868552,13.861064139895731
流动资产(占总资产%),36.09244844697658,48.20347979204422,46.98506614036022,32.87360916111457,44.565238646846005
非流动资产(占总资产%),63.907551476088464,51.79652015058744,53.014933804999075,67.12639079092892,55.43476131907459
应付款项(占总资产%),8.04137458097059,6.773957123829673,4.164968923285225,6.81072758316315,6.029606639715695
流动负债(占总资产%),16.792117237490334,21.009324587746708,23.447759931798583,15.495192092115447,19.423449338900294
非流动负债(占总资产%),1.1834680873893797,0.792354672868231,0.9625894203063666,8.25231613746179,9.538839784581818
股东权益(占总资产%),82.02441459818533,78.19832068201673,75.58965059325435,76.25249172246627,71.03771084243849
负债占资产比率(%),17.975585324879713,21.801679260614936,24.410349352104948,23.747508229577235,28.962289123482115
长期资金占不动产及设备比率(%),161.2911422923717,184.46165125928533,192.7219151637427,161.32259178350762,171.9853779294392
流动比率(%),214.93685263841806,229.4385022188336,200.38189646914427,212.1536078026454,229.44039336721264
速动比率(%),157.23850867911588,190.06884423709332,170.59337349015988,176.8841670006799,157.04091497955127
应收款项周转率(次/年),8.961101462625024,9.516663576580752,8.777414297162865,9.959594048164684,10.649134951383072
应收款项周转天数(天),40.173632405007595,37.82838315925803,41.01435614202106,36.146051160677516,33.80556242910103
存货周转率(次/年),3.5701432492964718,3.192795542543842,2.4127829476130556,2.742980908618571,1.6770966515423649
存货周转天数(天),100.83628933177341,112.75385264198236,149.20529774995657,131.24407713315506,214.65667978102599
固定资产周转率(次/年),1.0651266586133854,0.7496170822449773,0.6978667051303848,0.8025366240393635,0.4929963072160002
完整生意周期(天),141.009921592257,150.58223566080042,190.21965366179714,167.39012809372468,248.46224196333384
应付款项周转天数(天),109.63958043505569,99.81301143647565,107.91112803425716,119.79213934599316,132.01091866339792
缺钱天数(天),31.37034115720131,50.76922422432477,82.30852562753998,47.59798874773152,116.45132329993592
总资产周转率(次/年),0.38639949746385366,0.35599220886085436,0.27076835492500406,0.27522025626968155,0.2530450186895491
ROA=资产收益率(%),5.592041602419428,3.9226981018039515,3.598845346697573,4.802078673918966,1.002620013563745
ROE=净资产收益率(%),6.673849437529296,4.913650994539363,4.682203061171853,6.3232950593161865,1.369623913670808
税前纯益占实收资本比率(%),50.317712581338995,15.820546790548825,8.741547106076013,12.854732545437084,4.776567757357712
毛利率(%),31.10340383359473,25.88443599166369,33.00331676917909,39.135593983216104,31.522337874863748
营业利润率(%),16.600712033732425,12.294741211733113,15.378351432953853,20.915487143756295,6.659488720708265
净利率(%),14.472176149501003,11.019056026854749,13.29123316591071,17.44812947307509,3.962219913189059
营业费用率(%),14.756671018510344,17.5963454489547,21.205095715350563,19.404758906715163,23.53309840411229
经营安全边际率(%),12.662304370680692,9.766688880067187,11.562381906341665,15.032448954995171,5.063389860849647
EPS=基本每股收益(元),0.4293590720835341,0.1351375687970672,0.07279444535076735,0.10643183542424851,0.027781037505790536
营收增长率(%),11.57878165180503,6.967564891769243,-10.68359206857825,11.375511378527662,17.871866853133582
净利增长率(%),-28.24431174445587,-18.555332348499178,7.733837002748615,46.20872960307213,-73.23299013006599
净资本增长率(%),-5.639224348507312,27.851494123782587,1.489430571440863,14.937187048182281,31.096292131986047
现金流量比率(%),37.10055856696597,23.172509290774645,26.724098978082157,46.07436763189403,-35.074483267545375
现金流量允当比率(%),,42.998767424532765,43.43264874481503,36.27331235735652,12.165602482348596
现金再投资比率(%),-5.412685296576812,1.1416848659736052,4.383221543374537,5.974412747289962,-13.164165754240663
