,2013,2014,2015,2016,2017
现金与约当现金(占总资产%),12.418028430634696,13.60078907724827,11.955391016367892,15.803984561775092,8.701207716749716
应收款项(占总资产%),0.12294212980947059,0.12964208192822343,0.103720718454893,0.3307184361756327,0.18981403649938666
存货(占总资产%),79.11898401618804,76.74887046915443,71.62577314557632,65.50278964277904,48.41841458746081
流动资产(占总资产%),94.03863040616406,94.53842121627635,93.20939926396579,92.25445182834939,91.69462778611077
非流动资产(占总资产%),5.961369581358459,5.461578772043687,6.790600724586048,7.745548159430498,8.305372201690929
应付款项(占总资产%),2.9915316194125565,3.2957161840350557,2.1061571975197664,7.006580133739422,6.219187550766551
流动负债(占总资产%),42.85988452885082,35.79837398698473,53.371010479459336,50.191739415400875,44.77016644434698
非流动负债(占总资产%),26.355251973357213,25.18332084395047,10.051448985138524,10.93571620557086,14.62749163840145
股东权益(占总资产%),30.784863485314485,39.018305157384845,36.57754052395398,38.87254436680815,40.60234190505327
负债占资产比率(%),69.21513650220804,60.9816948309352,63.42245946459787,61.12745562097173,59.39765808274843
长期资金占不动产及设备比率(%),21406.954945012632,26026.786196364425,20555.388423223354,22993.636407885457,25026.454056796534
流动比率(%),219.40943474891043,264.0857968012813,174.6442467673444,183.80405397462852,204.81189828747054
速动比率(%),31.661692121745066,49.43920651687554,32.58719264159082,53.29602248768662,77.54699079683176
应收款项周转率(次/年),310.7748167665423,160.69478190733497,170.592788350242,232.1845684395946,162.56910273590316
应收款项周转天数(天),1.158394910450526,2.2402717644693415,2.110288397385186,1.549093434370365,2.2125630967179606
存货周转率(次/年),0.1881138174605265,0.18804260965848654,0.23810695203612303,0.5367522605868676,0.5806495211736752
存货周转天数(天),1913.7350177749702,1914.4597093055768,1511.9256148365382,670.7004820392602,619.9953444674928
固定资产周转率(次/年),77.49234064521428,79.71257419271869,86.77953548175437,236.79149405300575,191.67144151233757
完整生意周期(天),1914.8934117974509,1916.6999802815512,1514.035902738911,672.2495753660659,622.2079074497609
应付款项周转天数(天),100.3284674232958,77.3858267128333,54.94218070158467,43.72529749407479,71.9846410918065
缺钱天数(天),1814.5649443741552,1839.314153568718,1459.0937220373264,628.5242778719911,550.2232663579545
总资产周转率(次/年),0.21926428679325538,0.20312255108256597,0.19882847226216271,0.49575528452429024,0.4230101655133959
ROA=资产收益率(%),3.213417228450836,1.8110336858814042,-0.6709027345491096,4.827367546483873,3.5316597889929766
ROE=净资产收益率(%),10.174668062515734,5.168845386501659,-1.7755470421965094,12.808895997770598,8.887313409298404
税前纯益占实收资本比率(%),56.71037040428136,26.79376284424828,-5.119888728582258,75.24639091258886,51.31729729631138
毛利率(%),34.99670095562155,27.88815268814222,11.187748485599812,25.72460825971698,21.88924624977998
营业利润率(%),20.582909449018103,11.444451693288517,-2.773531587407763,13.82764687552803,11.465179613227395
净利率(%),14.65545198221153,8.915965633325902,-3.3742789778836846,9.72862561239658,8.341789741717351
营业费用率(%),7.644609806491376,7.641020755955695,7.704107039642043,3.124385587133624,5.784154639528069
经营安全边际率(%),15.246972187701441,8.948797408307271,-2.49445791032181,10.998361471895317,9.406227346531066
EPS=基本每股收益(元),0.4060540528712828,0.19389083429596196,-0.07494983851690179,0.5274894667811852,0.37365396017653435
营收增长率(%),-15.518642643087404,1.5529609469207912,2.141168388595972,144.102701467235,-17.387065469480902
净利增长率(%),-10.396147513551412,-38.21802918973691,-138.6556890580816,-803.7900098389576,-29.16371173407572
净资本增长率(%),6.8827364089111,35.39929381790827,-4.357350046282022,-0.43907416690773005,4.6367287845830845
现金流量比率(%),-26.473223669927826,13.792015002335878,32.53905336458611,45.057209589031686,13.745114932771957
现金流量允当比率(%),46.54221249913901,8.81603764978946,44.554087990789895,180.79346126211823,-347.82819264536664
现金再投资比率(%),-26.835869118674328,1.4476887313652067,31.463362723484416,36.92686096559461,8.176067967276209
