,2013,2014,2015,2016,2017
现金与约当现金(占总资产%),5.81516969839905,1.7734222054418824,4.587995558254325,4.309548930077916,4.614201270721265
应收款项(占总资产%),0.47399965635666175,0.7302076106337348,0.9410135875994856,0.24246229484971188,0.36770845611091646
存货(占总资产%),36.14983772385284,45.386555989076236,30.693482766509668,25.128690416902494,20.307385340884114
流动资产(占总资产%),74.06185261507179,73.04639874449003,73.57174976657498,66.69403762505239,58.57225864408795
非流动资产(占总资产%),25.93814735538041,26.95360122395913,26.42825020256412,33.305962343977406,41.42774131665599
应付款项(占总资产%),10.901694674766533,9.891208057808809,6.680925564530971,5.80223745958956,8.323135952589562
流动负债(占总资产%),43.25215601211336,48.03423725918103,45.65646927704883,45.90777886271844,54.18929218652556
非流动负债(占总资产%),1.804513942345803,3.466877318785285,6.772687547505418,5.241778990428141,3.473718747487995
股东权益(占总资产%),54.94333001599303,48.498885390482855,47.57084314458486,48.850442115883205,42.336989026730386
负债占资产比率(%),45.05666995445916,51.50111457796632,52.42915682455425,51.149557853146575,57.663010934013556
长期资金占不动产及设备比率(%),634.1320020424904,484.09581704964194,454.3985064615255,371.1881825246911,201.43734460290972
流动比率(%),171.23274165508474,152.0715282775693,161.14200436832527,145.2782932049483,108.08825182666078
速动比率(%),86.58855201612884,56.83857793557141,89.53704346055733,86.57842860326757,66.66392285650346
应收款项周转率(次/年),38.54391186958185,18.22888583248797,51.74993455858551,42.38580852030935,89.44996233977761
应收款项周转天数(天),9.33999624048614,19.748875115745964,6.956530401427543,8.493408589573024,4.024596200824641
存货周转率(次/年),0.4203403483840467,0.2838706838839763,0.8540550020930096,0.561853501971663,1.0358107688867697
存货周转天数(天),856.4488302619011,1268.183084152115,421.5185190608971,640.7364164903363,347.55382959996336
固定资产周转率(次/年),3.12069065470154,1.1159250491068067,3.772051716391697,1.8081050938721284,1.3586414452830549
完整生意周期(天),865.7888259754369,1287.931957589597,428.47504925947635,649.2298244484451,351.57842554825476
应付款项周转天数(天),163.3189758743565,325.1268481100687,91.8166675366024,143.27645170222613,104.46603702264882
缺钱天数(天),702.4698501010804,962.8051094795283,336.65838172287397,505.953372746219,247.11238852560592
总资产周转率(次/年),0.21265227036735262,0.10899123181014395,0.4330309235327402,0.2510746571628258,0.2662895249485291
ROA=资产收益率(%),4.109363275591816,-8.546606852675241,0.18121828237506904,0.30560093893870943,-16.460958623835758
ROE=净资产收益率(%),10.177595360765872,-16.490727280098472,0.3773043578184472,0.6339017540090643,-35.80183887621355
税前纯益占实收资本比率(%),20.422912158486803,-30.43688429500662,4.666576082105091,4.45650131391137,-52.68986045500387
毛利率(%),10.421986385638288,-5.787559100354954,25.134886483802845,37.52971386837938,10.525201702138384
营业利润率(%),7.474755797977535,-78.72075238246188,3.1384407305982536,5.040712624420942,-61.16684963760053
净利率(%),19.324332930766374,-78.41554487275857,0.4184880857147164,1.2171715855982561,-61.8160200091014
营业费用率(%),10.082730646508942,42.13873762171503,7.296425814531743,15.735723852518355,26.925645633145777
经营安全边际率(%),6.769264023083827,-83.55664244631461,2.50804617224349,3.6651807690409908,-55.34199322471547
EPS=基本每股收益(元),0.188703895136076,-0.3014638267379004,0.006251653162687325,0.010640326476341362,-0.511740522287237
营收增长率(%),-15.26417401592721,-60.63079106466926,288.57846999153145,-41.481744576081134,-5.300950618962901
净利增长率(%),-43.12215160425742,-259.7549561978574,-102.07376561647803,70.20017533607336,-4909.443316010693
净资本增长率(%),17.27754208618579,-17.333167576593382,0.27929630372310044,2.327411125527206,-31.62631696515919
现金流量比率(%),-2.336215072465267,-11.764075340232468,-6.85183360575171,-18.258729899025965,8.020950469922
现金流量允当比率(%),20.12933486317117,49.213415442203,46.33420990294651,32.26881081986282,-702.940941599935
现金再投资比率(%),-5.878667723853159,-12.828713060642045,-6.273235583667436,-17.213733022021096,6.686636270200904
