,2013,2014,2015,2016,2017
现金与约当现金(占总资产%),7.046345875747926,8.079565548169754,8.633004531400758,9.474002099529393,12.46096409190388
应收款项(占总资产%),24.941939784728582,22.64398417195011,19.651531052387075,23.310718655687605,25.728795694755895
存货(占总资产%),5.2101031812683,5.461121019351432,5.858395477833459,4.151051244753138,5.67000268869609
流动资产(占总资产%),37.82127353832961,30.82193840254775,28.4717905523385,30.500078176483747,36.82861211343964
非流动资产(占总资产%),62.17872643385272,69.17806157018359,71.52820941850754,69.49992179021332,63.171387848943795
应付款项(占总资产%),4.099161152303047,5.351879828342716,3.2536751714956083,5.144329801340087,3.6556998246135572
流动负债(占总资产%),15.322048452517539,10.447506317039792,6.851366319023993,12.485062380447634,11.09026333677452
非流动负债(占总资产%),0.26189526978878286,2.4965813389532117,0.010552796893621147,0.07837455221775716,2.145703707032345
股东权益(占总资产%),84.416056249876,87.05591231673833,93.13808085492842,87.43656303403169,86.76403291857656
负债占资产比率(%),15.583943722306323,12.944087655993005,6.861919115917613,12.56343693266539,13.235967043806863
长期资金占不动产及设备比率(%),467.3043641567184,490.18144688937315,475.8273414397332,507.68970533409276,771.09565052401
流动比率(%),246.84214768586975,295.0171781358982,415.56368621144105,244.29255670273756,332.0805906060072
速动比率(%),210.55690344468894,241.97231558087705,328.26732165638776,208.09587390161863,275.5694974250586
应收款项周转率(次/年),2.0678398144891217,1.783173351583437,1.0454450470226457,0.9110856505930267,1.5084896077567866
应收款项周转天数(天),174.09472292306887,201.88726981483634,344.3509540058508,395.13299208315067,238.6493069251756
存货周转率(次/年),7.2048482658907105,5.330940143247498,3.500057224241064,3.58760336478871,4.970231496366429
存货周转天数(天),49.96635394109091,67.53030220248887,102.85546086305318,100.34554045729354,72.43123357390058
固定资产周转率(次/年),2.683698098080875,2.6765914641220743,1.430997039260451,1.4458563701621339,3.4053850155494008
完整生意周期(天),224.06107683955253,269.4175719846401,447.20641479565995,495.47853245453894,311.08054044615596
应付款项周转天数(天),39.74410076208181,59.87363468710409,78.92449236913566,82.00243131701443,66.19154356191153
缺钱天数(天),184.3169760774707,209.54393729753605,368.28192242652426,413.4761011375245,244.88899688424442
总资产周转率(次/年),0.47244668614685437,0.42406556581946386,0.2216108507166482,0.19460412677695677,0.3687686568938085
ROA=资产收益率(%),7.614903147259827,5.9226293922460425,0.14788017067079806,-17.70729372259756,-11.313855836146312
ROE=净资产收益率(%),9.025159650189412,6.906925777498321,0.16431973131490357,-19.57111010680625,-12.98640757931051
税前纯益占实收资本比率(%),58.77283960673573,45.29682051841715,0.9704364377148906,-102.25124052468075,-51.19050879664137
毛利率(%),37.988018657140756,32.91014558683348,10.716252929684664,6.690514337312525,34.43895895065685
营业利润率(%),21.500519325085623,11.316718425607807,-11.681995530613275,-97.39233749403466,-23.78521178823117
净利率(%),16.118015780179967,13.966305839887703,0.6672966147846018,-90.99135762214732,-30.680090657936372
营业费用率(%),14.39724239278021,22.5082370305605,23.12120178614765,26.798771767387237,21.20772107301988
经营安全边际率(%),15.581439268657105,8.514563260495652,-10.551292354549293,-91.28490765928754,-17.692201705430534
EPS=基本每股收益(元),0.4432567778373439,0.3612256095456113,0.008814679903599527,-0.956659435283486,-0.5379222229313778
营收增长率(%),24.266091765393625,-5.951217966620959,-48.9270857913039,-20.40796857577631,66.76527852800672
净利增长率(%),24.97997450210498,-18.50646707780089,-97.55978545549442,-10953.023177770976,-43.770771077330686
净资本增长率(%),7.8698271350021685,5.203480884695907,0.06803193266955532,-17.817184078836505,-12.14837733271905
现金流量比率(%),18.328657051873417,63.94660286882494,15.06854350711806,-25.569739129587,41.100235194113296
现金流量允当比率(%),182.40445634788892,162.99833694567505,125.8151941107738,94.55640122845989,68.35067424335223
现金再投资比率(%),1.1806396879772971,5.493892849327895,1.0703642466033911,-3.880510626549204,4.886120943688887
